Ticket Id,Student or WP,Program Name,Status (Ticket),Created Time (Ticket),Ticket Closed Time,First Response Time,Project Phase,resolution_time_hours,resolution_zscore,is_outlier_iqr,resolution_time_capped,is_outlier
6650.0,Working Professionals,Fullstack Program,Closed,2021-05-16 12:11:00,2021-05-18 20:38:00,18-05-2021 19:15,fullstack-phase-1,56.45,1.4463783127165262,False,56.45,False
6654.0,Working Professionals,Fullstack Program,Duplicate,2021-05-16 12:11:00,2021-05-16 14:19:00,,fullstack-phase-2,2.1333333333333333,0.7692222094331141,False,2.1333333333333333,False
6663.0,Working Professionals,Backend Program,Closed,2021-05-16 12:12:00,2021-05-17 12:00:00,16-05-2021 12:12,backend-phase2,23.8,0.11457057325928605,False,23.8,False
6708.0,Working Professionals,Fullstack Program,Closed,2021-05-16 18:17:00,2021-05-16 19:17:00,16-05-2021 19:17,trial phase,1.0,0.8154513703739474,False,1.0,False
6710.0,Working Professionals,Backend Program,Closed,2021-05-16 18:21:00,2021-05-18 23:28:00,16-05-2021 21:09,fullstack-phase-2,53.11666666666667,1.3104101923023106,False,53.11666666666667,False
6720.0,Working Professionals,Backend Program,Closed,2021-05-16 19:13:00,2021-05-16 21:18:00,16-05-2021 19:20,backend-phase2,2.0833333333333335,0.7712617312393275,False,2.0833333333333335,False
6669.0,Working Professionals,Fullstack Program,Closed,2021-05-16 13:13:00,2021-05-19 10:12:00,18-05-2021 19:15,fullstack-phase-1,68.98333333333333,1.957618445473976,False,68.98333333333333,False
6686.0,Student,Fellowship Program,Closed,2021-05-16 15:22:00,2021-05-18 19:13:00,17-05-2021 00:13,fellowship-phase-1,51.85,1.2587423065449088,False,51.85,False
6691.0,Working Professionals,Fellowship Program,Closed,2021-05-16 15:43:00,2021-05-18 11:24:00,18-05-2021 19:13,fellowship-phase-1,43.68333333333333,0.9256204115300808,False,43.68333333333333,False
6673.0,Working Professionals,Fullstack Program,Closed,2021-05-16 13:55:00,2021-05-18 19:13:00,16-05-2021 18:24,fullstack-phase-2,53.3,1.3178884389250922,False,53.3,False
6680.0,Working Professionals,Fullstack Program,Closed,2021-05-16 14:53:00,2021-05-16 15:38:00,16-05-2021 15:06,fullstack-phase-2,0.75,0.8256489794050136,False,0.75,False
6684.0,Working Professionals,Backend Program,Closed,2021-05-16 15:03:00,2021-05-17 12:03:00,16-05-2021 15:22,backend-phase-3,21.0,0.00035735211134507017,False,21.0,False
6700.0,Working Professionals,Backend Program,Closed,2021-05-16 16:30:00,2021-05-16 21:27:00,16-05-2021 16:32,backend-phase2,4.95,0.6543291476831021,False,4.95,False
6702.0,Working Professionals,Fullstack Program,Closed,2021-05-16 17:17:00,2021-05-16 17:59:00,16-05-2021 17:18,fullstack-phase-3,0.7,0.8276885012112268,False,0.7,False
6677.0,Student,Fellowship Program,Closed,2021-05-16 14:49:00,2021-05-17 22:35:00,18-05-2021 19:12,fellowship-phase-1,31.766666666666666,0.43953438104926085,False,31.766666666666666,False
6687.0,Student,Fellowship Program,Duplicate,2021-05-16 15:22:00,2021-05-18 23:28:00,,fellowship-phase-1,56.1,1.4321016600730334,False,56.1,False
6690.0,Student,Fellowship Program,Closed,2021-05-16 15:43:00,2021-05-18 17:06:00,18-05-2021 19:24,fellowship-phase-1,49.38333333333333,1.1581258974383892,False,49.38333333333333,False
6701.0,Working Professionals,Fullstack Program,Closed,2021-05-16 16:47:00,2021-05-16 16:59:00,16-05-2021 16:59,fullstack-phase-3,0.2,0.8480837192733591,False,0.2,False
6711.0,Working Professionals,Backend Program,Closed,2021-05-16 18:33:00,2021-05-16 21:36:00,16-05-2021 18:44,system-issues,3.05,0.7318309763192049,False,3.05,False
6698.0,Working Professionals,Backend Program,Closed,2021-05-16 16:21:00,2021-05-16 21:37:00,16-05-2021 17:01,system-issues,5.266666666666667,0.6414121762437517,False,5.266666666666667,False
6709.0,Student,Fullstack Program,Closed,2021-05-16 18:19:00,2021-05-17 12:06:00,17-05-2021 12:06,trial phase,17.783333333333335,0.13085188408837273,False,17.783333333333335,False
6713.0,Working Professionals,Fullstack Program,Closed,2021-05-16 18:43:00,2021-05-16 21:36:00,16-05-2021 19:25,trial phase,2.8833333333333333,0.7386293823399157,False,2.8833333333333333,False
6718.0,Working Professionals,Backend Program,Closed,2021-05-16 18:53:00,2021-05-16 21:33:00,16-05-2021 21:33,backend-phase1,2.6666666666666665,0.7474673101668396,False,2.6666666666666665,False
6688.0,Working Professionals,Fellowship Program,Closed,2021-05-16 15:29:00,2021-05-17 22:34:00,17-05-2021 00:13,fellowship-phase-1,31.083333333333332,0.41166091636434665,False,31.083333333333332,False
6724.0,Working Professionals,Backend Program,Closed,2021-05-16 19:29:00,2021-05-17 19:33:00,18-05-2021 18:19,system-issues,24.066666666666666,0.12544802289242324,False,24.066666666666666,False
6750.0,Working Professionals,Fullstack Program,Closed,2021-05-16 22:02:00,2021-05-18 19:12:00,18-05-2021 19:13,fullstack-phase-2,45.166666666666664,0.9861262251144067,False,45.166666666666664,False
6699.0,Student,Backend Program,Closed,2021-05-16 16:25:00,2021-05-16 21:24:00,16-05-2021 16:30,backend-phase2,4.983333333333333,0.6529694664789599,False,4.983333333333333,False
6704.0,Working Professionals,Backend Program,Closed,2021-05-16 17:26:00,2021-05-16 19:18:00,16-05-2021 19:18,trial phase,1.8666666666666667,0.7800996590662513,False,1.8666666666666667,False
6706.0,Working Professionals,Fullstack Program,Deleted,2021-05-16 18:12:00,2021-05-16 18:21:00,,fullstack-phase-2,0.15,0.8501232410795724,False,0.15,False
6715.0,Working Professionals,Backend Program,Closed,2021-05-16 18:47:00,2021-05-16 21:27:00,16-05-2021 18:47,backend-phase2,2.6666666666666665,0.7474673101668396,False,2.6666666666666665,False
6717.0,Working Professionals,Backend Program,Closed,2021-05-16 18:48:00,2021-05-16 21:34:00,16-05-2021 21:34,backend-phase1,2.7666666666666666,0.7433882665544133,False,2.7666666666666666,False
6728.0,Working Professionals,Backend Program,Duplicate,2021-05-16 19:42:00,2021-05-16 21:18:00,,backend-phase2,1.6,0.7909771086993885,False,1.6,False
6748.0,Working Professionals,Backend Program,Closed,2021-05-16 20:49:00,2021-05-21 17:44:00,18-05-2021 18:16,backend-phase-3,116.91666666666667,3.9128400170303936,True,86.10624999999999,True
6761.0,Working Professionals,Fullstack Program,Closed,2021-05-17 03:27:00,2021-05-18 19:12:00,18-05-2021 18:19,fullstack-phase-1,39.75,0.7651780294413068,False,39.75,False
6716.0,Working Professionals,Backend Program,Closed,2021-05-16 18:47:00,2021-05-16 21:34:00,16-05-2021 18:47,backend-phase1,2.783333333333333,0.7427084259523422,False,2.783333333333333,False
6719.0,Working Professionals,Backend Program,Closed,2021-05-16 19:12:00,2021-05-16 21:15:00,16-05-2021 21:15,backend-phase2,2.05,0.7726214124434695,False,2.05,False
6739.0,Student,Backend Program,Closed,2021-05-16 20:10:00,2021-05-18 21:52:00,16-05-2021 21:17,backend-phase2,49.7,1.17104286887774,False,49.7,False
6751.0,Working Professionals,Fullstack Program,Closed,2021-05-16 22:03:00,2021-05-18 11:27:00,18-05-2021 19:13,fullstack-phase-2,37.4,0.6693205045492848,False,37.4,False
6752.0,Working Professionals,Fullstack Program,Closed,2021-05-16 22:05:00,2021-05-18 11:27:00,18-05-2021 19:13,fullstack-phase-2,37.36666666666667,0.6679608233451427,False,37.36666666666667,False
6754.0,Working Professionals,Backend Program,Closed,2021-05-16 22:42:00,2021-05-18 15:17:00,18-05-2021 18:17,backend-phase2,40.583333333333336,0.7991700595448608,False,40.583333333333336,False
6723.0,Student,Fellowship Program,Resolved,2021-05-16 19:29:00,2021-05-16 21:32:00,16-05-2021 19:40,system-issues,2.05,0.7726214124434695,False,2.05,False
6727.0,Student,Fullstack Program,Duplicate,2021-05-16 19:40:00,2021-05-16 20:26:00,,fullstack-phase-2,0.7666666666666667,0.8249691388029425,False,0.7666666666666667,False
6729.0,Working Professionals,Backend Program,Duplicate,2021-05-16 19:42:00,2021-05-16 21:17:00,16-05-2021 21:17,backend-phase2,1.5833333333333333,0.7916569493014598,False,1.5833333333333333,False
6741.0,Working Professionals,Backend Program,Closed,2021-05-16 20:14:00,2021-05-17 22:33:00,16-05-2021 20:17,backend-phase1,26.316666666666666,0.21722650417201864,False,26.316666666666666,False
6757.0,Student,Fullstack Program,Closed,2021-05-17 00:26:00,2021-05-17 12:10:00,17-05-2021 07:55,fullstack-phase-1,11.733333333333333,0.3776340226401738,False,11.733333333333333,False
6732.0,Working Professionals,Fullstack Program,Deleted,2021-05-16 19:44:00,2021-05-16 19:54:00,,fullstack-phase-1,0.16666666666666666,0.8494434004775012,False,0.16666666666666666,False
6744.0,Working Professionals,Backend Program,Closed,2021-05-16 20:31:00,2021-05-16 21:16:00,16-05-2021 20:34,backend-phase-3,0.75,0.8256489794050136,False,0.75,False
6745.0,Student,Fullstack Program,Closed,2021-05-16 20:38:00,2021-05-18 17:16:00,18-05-2021 19:24,fullstack-phase-1,44.63333333333333,0.9643713258481323,False,44.63333333333333,False
6731.0,Working Professionals,Backend Program,Duplicate,2021-05-16 19:42:00,2021-05-16 21:14:00,,backend-phase2,1.5333333333333334,0.7936964711076728,False,1.5333333333333334,False
6736.0,Working Professionals,Fullstack Program,Closed,2021-05-16 19:54:00,2021-05-17 12:07:00,16-05-2021 21:22,fullstack-phase-2,16.216666666666665,0.19475690068305412,False,16.216666666666665,False
6738.0,Student,Backend Program,Deleted,2021-05-16 20:06:00,2021-05-16 20:06:00,,backend-phase2,0.0,0.856241806498212,False,0.0,False
6743.0,Student,Fullstack Program,Closed,2021-05-16 20:28:00,2021-05-18 19:12:00,16-05-2021 21:31,fullstack-phase-3,46.733333333333334,1.050031241709088,False,46.733333333333334,False
6756.0,Working Professionals,Fullstack Program,Closed,2021-05-16 23:22:00,2021-05-19 10:57:00,18-05-2021 18:20,fullstack-phase-2,59.583333333333336,1.5741883459058885,False,59.583333333333336,False
6734.0,Working Professionals,Fullstack Program,Deleted,2021-05-16 19:45:00,2021-05-16 19:54:00,,fullstack-phase-1,0.15,0.8501232410795724,False,0.15,False
6737.0,Student,Fullstack Program,Closed,2021-05-16 19:58:00,2021-05-19 17:12:00,16-05-2021 20:16,fullstack-phase-2,69.23333333333333,1.967816054505042,False,69.23333333333333,False
6742.0,Working Professionals,Backend Program,Closed,2021-05-16 20:21:00,2021-05-17 12:08:00,17-05-2021 12:08,backend-phase2,15.783333333333333,0.21243275633690206,False,15.783333333333333,False
6747.0,Student,Fullstack Program,Closed,2021-05-16 20:42:00,2021-05-18 21:53:00,16-05-2021 21:12,fullstack-phase-2,49.18333333333333,1.1499678102135362,False,49.18333333333333,False
6764.0,Working Professionals,Fullstack Program,Closed,2021-05-17 03:42:00,2021-05-18 15:09:00,18-05-2021 19:15,fullstack-phase-1,35.45,0.589779154106969,False,35.45,False
6770.0,Student,Fullstack Program,Deleted,2021-05-17 09:15:00,2021-05-17 09:16:00,,fullstack-phase-3,0.016666666666666666,0.855561965896141,False,0.016666666666666666,False
6760.0,Student,Fullstack Program,Closed,2021-05-17 00:44:00,2021-05-18 20:16:00,18-05-2021 19:24,fullstack-phase-3,43.53333333333333,0.9195018461114411,False,43.53333333333333,False
6766.0,Working Professionals,Fullstack Program,Duplicate,2021-05-17 08:13:00,2021-05-19 21:55:00,18-05-2021 18:20,fullstack-phase-1,61.7,1.6605281023689153,False,61.7,False
6775.0,Working Professionals,Backend Program,Duplicate,2021-05-17 10:26:00,2021-05-18 18:50:00,18-05-2021 19:25,fullstack-phase-1,32.4,0.46536832392796174,False,32.4,False
6755.0,Working Professionals,Fellowship Program,Closed,2021-05-16 23:12:00,2021-05-18 22:54:00,16-05-2021 23:28,fellowship-phase-1,47.7,1.0894619966292107,False,47.7,False
6759.0,Working Professionals,Backend Program,Closed,2021-05-17 00:33:00,2021-05-18 19:12:00,18-05-2021 18:16,backend-phase2,42.65,0.8834702942016741,False,42.65,False
6762.0,Working Professionals,Fullstack Program,Duplicate,2021-05-17 03:27:00,2021-05-18 15:10:00,,fullstack-phase-1,35.71666666666667,0.6006566037401062,False,35.71666666666667,False
6790.0,Student,Fullstack Program,Closed,2021-05-17 12:24:00,2021-05-20 11:25:00,18-05-2021 18:20,fullstack-phase-1,71.01666666666667,2.0405589989266475,False,71.01666666666667,False
6767.0,Working Professionals,Fullstack Program,Closed,2021-05-17 08:43:00,2021-05-18 23:29:00,18-05-2021 18:17,fullstack-phase-3,38.766666666666666,0.7250674339191132,False,38.766666666666666,False
6781.0,Working Professionals,Backend Program,Closed,2021-05-17 11:20:00,2021-05-18 11:32:00,18-05-2021 18:16,trial phase,24.2,0.13088674770899184,False,24.2,False
6788.0,Working Professionals,Backend Program,Closed,2021-05-17 12:05:00,2021-05-18 18:46:00,17-05-2021 12:43,system-issues,30.683333333333334,0.39534474191464086,False,30.683333333333334,False
6773.0,Student,Fullstack Program,Resolved,2021-05-17 10:04:00,2021-05-18 22:17:00,18-05-2021 22:08,fullstack-phase-4,36.21666666666667,0.6210518218022385,False,36.21666666666667,False
6780.0,Student,Fullstack Program,Deleted,2021-05-17 11:16:00,2021-05-17 12:08:00,,fullstack-phase-2,0.8666666666666667,0.820890095190516,False,0.8666666666666667,False
6782.0,Working Professionals,Fellowship Program,Duplicate,2021-05-17 11:35:00,2021-05-18 19:06:00,,fellowship-phase-1,31.516666666666666,0.42933677201819465,False,31.516666666666666,False
6783.0,Working Professionals,Fellowship Program,Closed,2021-05-17 11:36:00,2021-05-18 21:00:00,18-05-2021 18:19,fellowship-phase-1,33.4,0.5061587600522264,False,33.4,False
6784.0,Working Professionals,Fellowship Program,Duplicate,2021-05-17 11:38:00,2021-05-18 11:33:00,,fellowship-phase-1,23.916666666666668,0.11932945747378361,False,23.916666666666668,False
6785.0,Working Professionals,Fellowship Program,Duplicate,2021-05-17 11:39:00,2021-05-18 11:33:00,18-05-2021 18:19,fellowship-phase-1,23.9,0.11864961687171242,False,23.9,False
6787.0,Student,Fullstack Program,Closed,2021-05-17 11:46:00,2021-05-18 11:34:00,18-05-2021 18:20,fullstack-phase-1,23.8,0.11457057325928605,False,23.8,False
6771.0,Student,Fullstack Program,Closed,2021-05-17 09:24:00,2021-05-18 19:08:00,18-05-2021 18:20,fullstack-phase-3,33.733333333333334,0.519755572093648,False,33.733333333333334,False
6774.0,Working Professionals,Fellowship Program,Resolved,2021-05-17 10:23:00,2021-05-18 22:00:00,17-05-2021 11:19,system-issues,35.61666666666667,0.5965775601276797,False,35.61666666666667,False
6776.0,Working Professionals,Backend Program,Closed,2021-05-17 10:26:00,2021-05-21 21:39:00,18-05-2021 18:16,fullstack-phase-1,107.21666666666667,3.517172786625027,True,86.10624999999999,True
6789.0,Working Professionals,Fellowship Program,Closed,2021-05-17 12:07:00,2021-05-17 19:32:00,17-05-2021 12:44,system-issues,7.416666666666667,0.5537127385765827,False,7.416666666666667,False
6763.0,Working Professionals,Fullstack Program,Duplicate,2021-05-17 03:27:00,2021-05-17 21:21:00,,fullstack-phase-1,17.9,0.12609299987387532,False,17.9,False
6777.0,Working Professionals,Fellowship Program,Duplicate,2021-05-17 10:32:00,2021-05-18 21:52:00,18-05-2021 18:19,system-issues,35.333333333333336,0.5850202698924715,False,35.333333333333336,False
6830.0,Student,Fullstack Program,Closed,2021-05-18 18:17:00,2021-05-18 19:04:00,18-05-2021 19:11,fullstack-phase-2,0.7833333333333333,0.8242892982008714,False,0.7833333333333333,False
6831.0,Working Professionals,Fullstack Program,Closed,2021-05-18 18:17:00,2021-05-20 21:34:00,18-05-2021 18:20,fullstack-phase-1,51.28333333333333,1.2356277260744921,False,51.28333333333333,False
6832.0,Working Professionals,Fellowship Program,Closed,2021-05-18 18:17:00,2021-05-20 14:47:00,18-05-2021 19:25,fellowship-phase-1,44.5,0.9589326010315637,False,44.5,False
6833.0,Working Professionals,Fullstack Program,Closed,2021-05-18 18:17:00,2021-05-19 21:06:00,18-05-2021 18:20,fullstack-phase-2,26.816666666666666,0.23762172223415096,False,26.816666666666666,False
6841.0,Working Professionals,Backend Program,Closed,2021-05-18 18:18:00,2021-05-18 18:47:00,18-05-2021 18:18,system-issues,0.48333333333333334,0.8365264290381508,False,0.48333333333333334,False
6843.0,Working Professionals,Fullstack Program,Duplicate,2021-05-18 18:19:00,2021-05-18 18:51:00,,system-issues,0.5333333333333333,0.8344869072319375,False,0.5333333333333333,False
6828.0,Student,Backend Program,Closed,2021-05-18 18:17:00,2021-05-18 18:54:00,18-05-2021 18:19,trial phase,0.6166666666666667,0.8310877042215822,False,0.6166666666666667,False
6838.0,Working Professionals,Fullstack Program,Closed,2021-05-18 18:18:00,2021-05-18 18:22:00,18-05-2021 19:11,fullstack-phase-2,0.06666666666666667,0.8535224440899277,False,0.06666666666666667,False
6864.0,Working Professionals,Backend Program,Closed,2021-05-18 19:12:00,2021-05-18 23:33:00,18-05-2021 19:14,system-issues,4.35,0.6788034093576608,False,4.35,False
6829.0,Student,Backend Program,Closed,2021-05-18 18:17:00,2021-05-18 18:28:00,18-05-2021 18:17,trial phase,0.18333333333333332,0.8487635598754302,False,0.18333333333333332,False
6850.0,Student,Fellowship Program,Closed,2021-05-18 18:20:00,2021-05-18 22:25:00,18-05-2021 20:14,fellowship-phase-1,4.083333333333333,0.6896808589907982,False,4.083333333333333,False
6853.0,Working Professionals,Fullstack Program,Closed,2021-05-18 18:20:00,2021-05-18 18:28:00,18-05-2021 19:25,trial phase,0.13333333333333333,0.8508030816816434,False,0.13333333333333333,False
6859.0,Working Professionals,Backend Program,Closed,2021-05-18 19:11:00,2021-05-20 19:59:00,18-05-2021 19:11,backend-phase-3,48.8,1.1343314763659016,False,48.8,False
6826.0,Working Professionals,Backend Program,Closed,2021-05-18 18:16:00,2021-05-18 18:54:00,18-05-2021 18:16,backend-phase-3,0.6333333333333333,0.8304078636195111,False,0.6333333333333333,False
6827.0,Working Professionals,Fullstack Program,Deleted,2021-05-18 18:17:00,2021-05-18 18:17:00,,fullstack-phase-1,0.0,0.856241806498212,False,0.0,False
6834.0,Working Professionals,Fullstack Program,Duplicate,2021-05-18 18:17:00,2021-05-18 18:57:00,,fullstack-phase-2,0.6666666666666666,0.8290481824153689,False,0.6666666666666666,False
6837.0,Student,Fellowship Program,Closed,2021-05-18 18:18:00,2021-05-19 12:28:00,18-05-2021 18:19,fellowship-phase-1,18.166666666666668,0.11521555024073799,False,18.166666666666668,False
6848.0,Working Professionals,Backend Program,Closed,2021-05-18 18:19:00,2021-05-20 21:37:00,18-05-2021 20:22,fellowship-phase-1,51.3,1.236307566676563,False,51.3,False
6825.0,Working Professionals,Fullstack Program,Closed,2021-05-18 18:16:00,2021-05-18 18:54:00,18-05-2021 19:25,fullstack-phase-3,0.6333333333333333,0.8304078636195111,False,0.6333333333333333,False
6836.0,Working Professionals,Fullstack Program,Resolved,2021-05-18 18:18:00,2021-05-18 22:09:00,18-05-2021 19:25,fullstack-phase-4,3.85,0.6991986274197932,False,3.85,False
6842.0,Working Professionals,Fullstack Program,Closed,2021-05-18 18:19:00,2021-05-18 18:51:00,18-05-2021 18:19,system-issues,0.5333333333333333,0.8344869072319375,False,0.5333333333333333,False
6847.0,Working Professionals,Backend Program,Closed,2021-05-18 18:19:00,2021-05-18 20:26:00,18-05-2021 18:20,backend-phase2,2.1166666666666667,0.7699020500351852,False,2.1166666666666667,False
6855.0,Working Professionals,Fullstack Program,Closed,2021-05-18 18:21:00,2021-05-18 23:32:00,18-05-2021 19:25,fullstack-phase-1,5.183333333333334,0.644811379254107,False,5.183333333333334,False
6824.0,Student,Fullstack Program,Duplicate,2021-05-18 18:16:00,2021-05-19 21:54:00,,fullstack-phase-2,27.633333333333333,0.27093391173563375,False,27.633333333333333,False
6835.0,Student,Backend Program,Closed,2021-05-18 18:17:00,2021-05-18 18:57:00,18-05-2021 18:20,backend-phase1,0.6666666666666666,0.8290481824153689,False,0.6666666666666666,False
6839.0,Working Professionals,Fellowship Program,Closed,2021-05-18 18:18:00,2021-05-18 18:47:00,18-05-2021 18:18,system-issues,0.48333333333333334,0.8365264290381508,False,0.48333333333333334,False
6840.0,Working Professionals,Backend Program,Closed,2021-05-18 18:18:00,2021-05-18 18:47:00,18-05-2021 18:18,system-issues,0.48333333333333334,0.8365264290381508,False,0.48333333333333334,False
6844.0,Working Professionals,Fullstack Program,Duplicate,2021-05-18 18:19:00,2021-05-18 18:51:00,,system-issues,0.5333333333333333,0.8344869072319375,False,0.5333333333333333,False
6846.0,Working Professionals,Fullstack Program,Closed,2021-05-18 18:19:00,2021-05-18 18:58:00,18-05-2021 18:19,trial phase,0.65,0.8297280230174401,False,0.65,False
6879.0,Working Professionals,Backend Program,Closed,2021-05-18 19:13:00,2021-05-18 22:43:00,18-05-2021 19:14,system-issues,3.5,0.7134752800632859,False,3.5,False
6894.0,Working Professionals,Backend Program,Closed,2021-05-18 19:14:00,2021-05-21 13:52:00,18-05-2021 19:14,fullstack-phase-2,66.63333333333334,1.8617609205819543,False,66.63333333333334,False
6845.0,Working Professionals,Backend Program,Closed,2021-05-18 18:19:00,2021-05-18 18:58:00,18-05-2021 18:20,backend-phase2,0.65,0.8297280230174401,False,0.65,False
6849.0,Student,Fullstack Program,Deleted,2021-05-18 18:19:00,2021-05-18 18:20:00,,fullstack-phase-1,0.016666666666666666,0.855561965896141,False,0.016666666666666666,False
6857.0,Working Professionals,Fullstack Program,Duplicate,2021-05-18 19:11:00,2021-05-18 23:32:00,,fullstack-phase-1,4.35,0.6788034093576608,False,4.35,False
6858.0,Working Professionals,Backend Program,Duplicate,2021-05-18 19:11:00,2021-05-18 20:25:00,,backend-phase-3,1.2333333333333334,0.8059336019449523,False,1.2333333333333334,False
6860.0,Student,Fullstack Program,Closed,2021-05-18 19:11:00,2021-05-18 23:33:00,18-05-2021 23:33,fullstack-phase-2,4.366666666666666,0.6781235687555899,False,4.366666666666666,False
6868.0,Student,Fullstack Program,Closed,2021-05-18 19:12:00,2021-05-19 11:04:00,19-05-2021 01:39,fullstack-phase-4,15.866666666666667,0.20903355332654666,False,15.866666666666667,False
6851.0,Student,Fullstack Program,Closed,2021-05-18 18:20:00,2021-05-18 20:33:00,18-05-2021 19:12,fullstack-phase-2,2.216666666666667,0.7658230064227587,False,2.216666666666667,False
6852.0,Working Professionals,Backend Program,Resolved,2021-05-18 18:20:00,2021-05-18 22:09:00,18-05-2021 18:21,system-issues,3.816666666666667,0.7005583086239354,False,3.816666666666667,False
6873.0,Student,Fullstack Program,Closed,2021-05-18 19:12:00,2021-05-18 23:35:00,18-05-2021 23:35,fullstack-phase-3,4.383333333333334,0.6774437281535188,False,4.383333333333334,False
6888.0,Student,Backend Program,Closed,2021-05-18 19:13:00,2021-05-20 11:27:00,18-05-2021 19:13,backend-phase-3,40.233333333333334,0.784893406901368,False,40.233333333333334,False
6900.0,Student,Fullstack Program,Closed,2021-05-18 19:15:00,2021-05-19 11:10:00,19-05-2021 05:30,fullstack-phase-1,15.916666666666666,0.20699403152033347,False,15.916666666666666,False
6901.0,Working Professionals,Fullstack Program,Closed,2021-05-18 19:15:00,2021-05-18 20:44:00,18-05-2021 20:43,fullstack-phase-1,1.4833333333333334,0.7957359929138862,False,1.4833333333333334,False
6854.0,Working Professionals,Fullstack Program,Closed,2021-05-18 18:21:00,2021-05-18 19:00:00,18-05-2021 19:11,fullstack-phase-1,0.65,0.8297280230174401,False,0.65,False
6865.0,Student,Fellowship Program,Duplicate,2021-05-18 19:12:00,2021-05-18 22:48:00,,fellowship-phase-1,3.6,0.7093962364508594,False,3.6,False
6867.0,Working Professionals,Backend Program,Duplicate,2021-05-18 19:12:00,2021-05-18 23:33:00,,system-issues,4.35,0.6788034093576608,False,4.35,False
6863.0,Working Professionals,Fullstack Program,Closed,2021-05-18 19:11:00,2021-05-19 11:03:00,19-05-2021 11:03,fullstack-phase-1,15.866666666666667,0.20903355332654666,False,15.866666666666667,False
6884.0,Working Professionals,Backend Program,Resolved,2021-05-18 19:13:00,2021-05-18 22:05:00,18-05-2021 19:14,system-issues,2.8666666666666667,0.7393092229419868,False,2.8666666666666667,False
6906.0,Student,Backend Program,Closed,2021-05-18 19:16:00,2021-05-18 23:39:00,18-05-2021 19:24,backend-phase1,4.383333333333334,0.6774437281535188,False,4.383333333333334,False
6907.0,Student,Backend Program,Closed,2021-05-18 19:23:00,2021-05-18 23:39:00,,backend-phase1,4.266666666666667,0.6822026123680164,False,4.266666666666667,False
6861.0,Student,Fullstack Program,Resolved,2021-05-18 19:11:00,2021-05-18 22:08:00,18-05-2021 19:13,fullstack-phase-1,2.95,0.7359100199316314,False,2.95,False
6862.0,Working Professionals,Backend Program,Closed,2021-05-18 19:11:00,2021-05-18 20:56:00,18-05-2021 19:12,backend-phase2,1.75,0.784858543280749,False,1.75,False
6866.0,Student,Fellowship Program,Duplicate,2021-05-18 19:12:00,2021-05-18 22:48:00,,fellowship-phase-1,3.6,0.7093962364508594,False,3.6,False
6876.0,Working Professionals,Backend Program,Closed,2021-05-18 19:12:00,2021-05-20 11:27:00,18-05-2021 19:13,backend-phase2,40.25,0.785573247503439,False,40.25,False
6883.0,Student,Fullstack Program,Deleted,2021-05-18 19:13:00,2021-05-18 19:24:00,,fullstack-phase-3,0.18333333333333332,0.8487635598754302,False,0.18333333333333332,False
6886.0,Working Professionals,Backend Program,Duplicate,2021-05-18 19:13:00,2021-05-18 22:46:00,18-05-2021 19:40,system-issues,3.55,0.7114357582570726,False,3.55,False
6889.0,Working Professionals,Fullstack Program,Closed,2021-05-18 19:14:00,2021-05-20 15:13:00,18-05-2021 19:24,fullstack-phase-3,43.983333333333334,0.9378575423673604,False,43.983333333333334,False
6877.0,Student,Fullstack Program,Closed,2021-05-18 19:13:00,2021-05-19 11:05:00,18-05-2021 19:24,fullstack-phase-3,15.866666666666667,0.20903355332654666,False,15.866666666666667,False
6887.0,Working Professionals,Backend Program,Duplicate,2021-05-18 19:13:00,2021-05-18 22:46:00,,system-issues,3.55,0.7114357582570726,False,3.55,False
6893.0,Working Professionals,Backend Program,Resolved,2021-05-18 19:14:00,2021-05-18 22:28:00,18-05-2021 19:14,fullstack-phase-1,3.2333333333333334,0.7243527296964231,False,3.2333333333333334,False
6895.0,Working Professionals,Fullstack Program,Closed,2021-05-18 19:14:00,2021-05-18 23:37:00,18-05-2021 19:14,fullstack-phase-2,4.383333333333334,0.6774437281535188,False,4.383333333333334,False
6896.0,Student,Fellowship Program,Closed,2021-05-18 19:14:00,2021-05-19 12:27:00,19-05-2021 12:28,fellowship-phase-1,17.216666666666665,0.15396646455878948,False,17.216666666666665,False
6869.0,Working Professionals,Fullstack Program,Closed,2021-05-18 19:12:00,2021-05-19 11:04:00,18-05-2021 23:34,fullstack-phase-3,15.866666666666667,0.20903355332654666,False,15.866666666666667,False
6870.0,Student,Fullstack Program,Duplicate,2021-05-18 19:12:00,2021-05-19 11:04:00,,fullstack-phase-4,15.866666666666667,0.20903355332654666,False,15.866666666666667,False
6871.0,Working Professionals,Backend Program,Closed,2021-05-18 19:12:00,2021-05-19 11:04:00,18-05-2021 19:13,backend-phase-3,15.866666666666667,0.20903355332654666,False,15.866666666666667,False
6872.0,Working Professionals,Backend Program,Duplicate,2021-05-18 19:12:00,2021-05-18 20:28:00,,backend-phase-3,1.2666666666666666,0.8045739207408102,False,1.2666666666666666,False
6874.0,Working Professionals,Fullstack Program,Closed,2021-05-18 19:12:00,2021-05-18 20:36:00,18-05-2021 20:36,fullstack-phase-2,1.4,0.7991351959242416,False,1.4,False
6880.0,Working Professionals,Backend Program,Duplicate,2021-05-18 19:13:00,2021-05-18 22:43:00,,system-issues,3.5,0.7134752800632859,False,3.5,False
